knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
DDPA,1,0.42940554294404215,0.0
DDGLK,1,0.42940554294404215,0.0
DDGLCNt2r,1,0.42940554294404215,0.0
DDCAtexi,1,0.42940554294404215,0.0
DCYTt2,1,0.42940554294404215,0.0
DCYTD,1,0.42940554294404215,0.0
DCMPDA,1,0.42940554294404215,0.0
DHQTi,1,0.4294055429440423,0.0
DHQS,1,0.4294055429440423,0.0
DHPTDCs2,1,0.4294055429440423,0.0
DHPS,1,0.4294055429440423,0.0
DHPPDA,1,0.4294055429440423,0.0
DHPACCOAHIT,1,0.4294055429440421,0.0
DHORTS,1,0.42940554294404165,0.0
DHORDi,1,0.42940554294404165,0.0
DHNPA_1,1,0.42940554294404165,0.0
DHNCOAT,1,0.42940554294404165,0.0
DHNCOAS,1,0.42940554294403993,0.0
DHFS,1,0.42940554294403965,0.0
DHBSZ3FEexs,1,0.42940554294404215,0.0
DHBD,1,0.42940554294404215,0.0
DHAPT,1,0.42940554294404215,0.0
DHAK,1,0.42940554294404215,0.0
DNTAep,1,0.4294055429440331,0.0
DNMPPA,1,0.4294055429440331,0.0
DNADDP,1,0.4294055429440331,0.0
DMPPS,1,0.42940554294403926,0.0
DM1PE,1,0.4294055429440423,0.0
DKMD2K,1,0.4294055429440423,0.0
DKDID,1,0.4294055429440423,0.0
DIPEPabc8,1,0.4294055429440423,0.0
DIPEPabc3,1,0.4294055429440423,0.0
DIPEPabc15,1,0.4294055429440423,0.0
DIPEPabc14,1,0.4294055429440423,0.0
DIPEPabc13,1,0.4294055429440423,0.0
DIPEPabc12,1,0.4294055429440423,0.0
DIPEPabc10,1,0.4294055429440423,0.0
DIPEPabc1,1,0.4294055429440423,0.0
DINSK,1,0.4294055429440423,0.0
ECOAH1_1,1,0.42940554294403993,0.0
ECOAH1,1,0.42940554294403677,0.0
E4PD,1,0.4294055429440388,0.0
DUTPDP,1,0.42940554294403904,0.0
DURIPP_1,1,0.42940554294403904,0.0
DURIPP,1,0.42940554294403904,0.0
DURIK1,1,0.42940554294403976,0.0
DSERtex,1,0.4294055429440393,0.0
DSERt2pp,1,0.4294055429440393,0.0
DSERt2,1,0.4294055429440393,0.0
DSERDHr,1,0.4294055429440393,0.0
DRPA,1,0.4294055429440393,0.0
DRIBabc,1,0.4294055429440393,0.0
DRBK,1,0.4294055429440393,0.0
DPR,1,0.4294055429440414,0.0
DNTPPA,1,0.4294055429440331,0.0
ETOHtrpp,1,0.42940554294403543,0.0
ETOHtex,1,0.42940554294403543,0.0
ETHSO3tex,1,0.42940554294403543,0.0
ETHSO3abcpp,1,0.4294055429440388,0.0
ENO,1,0.415523332782125,0.0
EDA,1,0.4294055429440404,0.0
ECOAH9ir,1,0.4294055429440404,0.0
ECOAH8,1,0.4294055429440393,0.0
ECOAH7,1,0.42914763113473114,0.0
ECOAH6,1,0.429401395481786,0.0
ECOAH5_1,1,0.42940139548178424,0.0
ECOAH5,1,0.4294055429440285,0.0
ECOAH4,1,0.42939448322272533,0.0
ECOAH3,1,0.42940554294403993,0.0
ECOAH2c,1,0.42940554294404043,0.0
ECOAH2,1,0.42939448322272533,0.0
FACOAL161,1,0.4294055429440379,0.0
FACOAL160t2pp,1,0.4294055429440399,0.0
FACOAL160,1,0.42940554294403976,0.0
FACOAL141t2pp,1,0.429405542944042,0.0
FACOAL140t2pp,1,0.4294055429440389,0.0
FACOAL140,1,0.42940554294403543,0.0
FACOAL120t2pp,1,0.42940554294403543,0.0
FACOAL100t2pp,1,0.42940554294403543,0.0
FACOAE180,1,0.42940554294403543,0.0
FACOAE161,1,0.42940554294403543,0.0
FACOAE160,1,0.42940554294403543,0.0
FACOAE140,1,0.42940554294403543,0.0
FACOAE120,1,0.42940554294403543,0.0
FA80ACPHi,1,0.42940554294403543,0.0
F6PP,1,0.42940554294403543,0.0
F1PP,1,0.42940554294403543,0.0
FDH,1,0.4294055429440367,0.0
FCLT_2,1,0.4294055429440409,0.0
FBP,1,0.4160320480321569,0.0
FBA3,1,0.4294055429440403,0.0
FBA2,1,0.42940554294403976,0.0
FBA,1,0.41603204803217775,0.0
FAS140,1,0.4294055429440568,0.0
FALDep,1,0.4294055429440568,0.0
FADMQOR,1,0.42940554294404587,0.0
FADH2D,1,0.4294055429440393,0.0
FACOAL80t2pp,1,0.4294055429440401,0.0
FACOAL60t2pp,1,0.4294055429440401,0.0
FACOAL181t2pp,1,0.4294055429440401,0.0
FACOAL181,1,0.4294055429440401,0.0
FACOAL180t2pp,1,0.4294055429440388,0.0
FACOAL161t2pp,1,0.4294055429440379,0.0
FE3PYOVDL2,1,0.4294055429440367,0.0
FE3Gabcpp,1,0.4294055429440367,0.0
FE3DCITexs,1,0.4294055429440367,0.0
FE2tex,1,0.4294055429440367,0.0
FE2t4pp,1,0.4294055429440367,0.0
FE2t3pp,1,0.4294055429440377,0.0
FE2t,1,0.4293552632466761,0.0
FE2abcpp,1,0.4294055429440367,0.0
